Accession,Pos1_Stop,Pos1_No_Stop,Pos1_difference,Pos2_Stop,Pos2_No_Stop,Pos2_difference,Pos3_Stop,Pos3_No_Stop,Pos3_difference,Pos4_Stop,Pos4_No_Stop,Pos4_difference,Pos5_Stop,Pos5_No_Stop,Pos5_difference
AE000657,0.0625,0.07301587301587302,0.01051587301587302,0.1282051282051282,0.0547945205479452,-0.07341060765718299,0.03636363636363636,0.043478260869565216,0.007114624505928854,0.014925373134328358,0.056818181818181816,0.04189280868385346,0.04878048780487805,0.05622489959839357,0.007444411793515522
AE014184,0.0,0.0431266846361186,0.0431266846361186,0.0,0.036619718309859155,0.036619718309859155,0.025,0.05555555555555555,0.03055555555555555,0.06779661016949153,0.058823529411764705,-0.00897308075772682,0.10256410256410256,0.03618421052631579,-0.06637989203778677
AE015928,0.06751054852320675,0.061068702290076333,-0.006441846233130412,0.060453400503778336,0.05813008130081301,-0.0023233192029653293,0.05740740740740741,0.0634441087613293,0.006036701353921897,0.09170305676855896,0.05852534562211981,-0.033177711146439144,0.05896805896805897,0.08027410670582477,0.0213060477377658
AE016825,0.043478260869565216,0.023185100722158875,-0.02029316014740634,0.028037383177570093,0.021400778210116732,-0.006636604967453361,0.030864197530864196,0.019880715705765408,-0.010983481825098788,0.02830188679245283,0.023529411764705882,-0.004772475027746949,0.06296296296296296,0.02035729123390112,-0.042605671729061836
AE017282,0.058823529411764705,0.014858841010401188,-0.043964688401363514,0.02702702702702703,0.01282051282051282,-0.014206514206514208,0.018518518518518517,0.012987012987012988,-0.00553150553150553,0.028169014084507043,0.017027863777089782,-0.01114115030741726,0.03225806451612903,0.014960629921259842,-0.01729743459486919
AL935263,0.06338028169014084,0.07008086253369272,0.006700580843551879,0.06985294117647059,0.07536231884057971,0.005509377664109125,0.0845771144278607,0.07711598746081505,-0.00746112696704565,0.05333333333333334,0.07676630434782608,0.023432971014492744,0.08150470219435736,0.07137601177336277,-0.010128690420994596
AM180252,0.14736842105263157,0.09295352323838081,-0.054414897814250754,0.09554140127388536,0.07107438016528926,-0.024467021108596096,0.125,0.09074733096085409,-0.03425266903914591,0.099601593625498,0.07827788649706457,-0.021323707128433428,0.09965635738831616,0.10191082802547771,0.002254470637161554
AM236080,0.030303030303030304,0.021602787456445994,-0.00870024284658431,0.0,0.023148148148148147,0.023148148148148147,0.025906735751295335,0.03062340503098797,0.004716669279692633,0.01444043321299639,0.021436630312147424,0.006996197099151034,0.020958083832335328,0.016910069177555727,-0.004048014654779601
AM260479,0.0,0.011009174311926606,0.011009174311926606,0.017543859649122806,0.016697588126159554,-0.0008462715229632517,0.03225806451612903,0.01650943396226415,-0.01574863055386488,0.0234375,0.013908872901678656,-0.009528627098321344,0.03184713375796178,0.01556420233463035,-0.016282931423331433
AM260525,0.046153846153846156,0.05132317562149158,0.005169329467645423,0.08527131782945736,0.060016906170752324,-0.02525441165870504,0.05,0.050359712230215826,0.0003597122302158237,0.06640625,0.06628787878787878,-0.00011837121212121549,0.0736196319018405,0.06896551724137931,-0.004654114660461187
AM494475,0.06097560975609756,0.09620253164556962,0.03522692188947206,0.06962025316455696,0.08823529411764706,0.018615040953090106,0.08144796380090498,0.07987711213517665,-0.0015708516657283317,0.16483516483516483,0.06176961602671119,-0.10306554880845364,0.12258064516129032,0.08896797153024912,-0.0336126736310412
AM711867,0.0,0.003826530612244898,0.003826530612244898,0.0,0.0076824583866837385,0.0076824583866837385,0.03571428571428571,0.007741935483870968,-0.027972350230414743,0.0,0.00975292587776333,0.00975292587776333,0.0,0.005252790544977019,0.005252790544977019
AM743169,0.11764705882352941,0.01744186046511628,-0.10020519835841313,0.012658227848101266,0.010650887573964497,-0.0020073402741367687,0.02830188679245283,0.01594896331738437,-0.012352923475068462,0.0,0.02025931928687196,0.02025931928687196,0.02040816326530612,0.01240694789081886,-0.008001215374487261
AM889285,0.0,0.012665198237885462,0.012665198237885462,0.03333333333333333,0.015616285554935862,-0.01771704777839747,0.022727272727272728,0.02209631728045326,-0.0006309554468194693,0.03937007874015748,0.019119351100811123,-0.020250727639346357,0.03125,0.017129356172474897,-0.014120643827525103
AM902716,0.04878048780487805,0.01686069851465275,-0.0319197892902253,0.012048192771084338,0.01347488770926909,0.0014266949381847513,0.034482758620689655,0.020281456953642384,-0.014201301667047271,0.024242424242424242,0.011829319814110688,-0.012413104428313554,0.06735751295336788,0.01453612654980761,-0.052821386403560266
AM942759,0.12719298245614036,0.07394711067580803,-0.05324587178033233,0.08970976253298153,0.0967741935483871,0.007064431015405562,0.08185053380782918,0.07728337236533958,-0.004567161442489601,0.08357348703170028,0.09263959390862944,0.009066106876929159,0.0761904761904762,0.06853146853146853,-0.007659007659007663
